 5.000000E+00   5     0.037239 0.015451   0.16   3.80  79.35 202.63
 5.000000E+00   6     0.045012 0.007537   0.16 358.33 149.44 301.66
 5.000000E+00   7     0.063010 0.019096   0.13 218.26   7.83  12.22
 6.000000E+00   1     0.011112 0.008574   0.14 213.87 220.37 334.53
 6.000000E+00   2     0.015207 0.017787   0.13 338.37 274.72 112.05
 6.000000E+00   3     0.021437 0.015485   0.04 331.76 302.79 268.52
 6.000000E+00   4     0.028176 0.006846   0.06  91.48 295.16  34.44
 6.000000E+00   5     0.037115 0.030206   0.16   2.76 161.40 287.91
 6.000000E+00   6     0.045097 0.014233   0.16 357.71  31.64 293.14
 6.000000E+00   7     0.063006 0.019681   0.13 216.92   6.86 339.90
 7.000000E+00   1     0.011112 0.008437   0.12 202.88 259.12 210.02
 7.000000E+00   2     0.015207 0.017564   0.14 332.27 291.10 119.07
 7.000000E+00   3     0.021446 0.017245   0.04 336.18   6.36 252.74
 7.000000E+00   4     0.028155 0.004296   0.07  88.42 132.11 200.84
 7.000000E+00   5     0.037169 0.027628   0.16   1.77 152.80 169.76
 7.000000E+00   6     0.045054 0.009771   0.16 357.05  28.08 137.37
 7.000000E+00   7     0.063003 0.019437   0.13 215.60  10.31 302.99
 8.000000E+00   1     0.011111 0.010469   0.11 191.83 276.94 111.55
 8.000000E+00   2     0.015206 0.018499   0.14 326.28 300.63 130.13
 8.000000E+00   3     0.021448 0.017765   0.04 339.99 334.69 358.73
 8.000000E+00   4     0.028153 0.007485   0.07  85.35 327.23 350.29
 8.000000E+00   5     0.037256 0.015064   0.16   0.81  99.47  12.86
 8.000000E+00   6     0.045006 0.005936   0.16 356.40 143.01 263.37
 8.000000E+00   7     0.063045 0.020006   0.13 214.61  13.59 265.03
 9.000000E+00   1     0.011112 0.010259   0.10 179.69 316.19 352.03
 9.000000E+00   2     0.015206 0.017119   0.15 320.89 313.45 137.79
 9.000000E+00   3     0.021447 0.018236   0.04 343.75  31.22 353.23
 9.000000E+00   4     0.028164 0.002727   0.08  81.96 165.54 147.01
 9.000000E+00   5     0.037074 0.041475   0.16 359.77 142.44 147.43
 9.000000E+00   6     0.045118 0.011184   0.16 355.73 344.48 291.11
 9.000000E+00   7     0.063044 0.019872   0.13 213.12  16.10 228.61
 1.000000E+01   1     0.011111 0.012924   0.10 165.20 339.57 251.29
 1.000000E+01   2     0.015210 0.018351   0.15 314.82 327.32 144.24
 1.000000E+01   3     0.021453 0.014636   0.04 347.55 353.88 109.24
 1.000000E+01   4     0.028151 0.001732   0.08  79.16 340.38 324.28
 1.000000E+01   5     0.037233 0.026955   0.16 358.83 133.82  14.14
 1.000000E+01   6     0.045037 0.002049   0.16 355.03   1.34 120.12
 1.000000E+01   7     0.063080 0.018688   0.13 211.75  15.90 194.68
 1.100000E+01   1     0.011113 0.012141   0.09 151.49   6.03 147.10
 1.100000E+01   2     0.015204 0.016893   0.15 309.31 337.58 153.53
 1.100000E+01   3     0.021446 0.012254   0.04 350.01  79.48  74.37
 1.100000E+01   4     0.028155 0.014405   0.09  76.13 247.58  64.58
 1.100000E+01   5     0.037167 0.028798   0.16 357.90  96.99 196.52
 1.100000E+01   6     0.045071 0.008846   0.16 354.54 224.69 136.80
 1.100000E+01   7     0.063069 0.020060   0.13 210.86  21.76 153.68
 1.200000E+01   1     0.011111 0.015793   0.09 135.82  34.09  42.69
 1.200000E+01   2     0.015207 0.017033   0.15 303.59 353.06 158.12
 1.200000E+01   3     0.021443 0.016362   0.05 352.84  34.99 196.81
 1.200000E+01   4     0.028160 0.006363   0.09  73.66 258.06  48.19
 1.200000E+01   5     0.037104 0.032002   0.16 356.90  83.38  77.75
 1.200000E+01   6     0.045113 0.015056   0.16 353.91 219.00 343.73
 1.200000E+01   7     0.063016 0.020283   0.13 209.49  20.39 120.28
 1.300000E+01   1     0.011116 0.015335   0.08 118.99  61.52 300.19
 1.300000E+01   2     0.015205 0.016278   0.15 297.46   2.51 169.17
 1.300000E+01   3     0.021432 0.013447   0.05 354.61  94.44 204.33
 1.300000E+01   4     0.028165 0.010195   0.10  70.94 254.99  38.99
 1.300000E+01   5     0.037255 0.008673   0.16 355.90 135.38 185.97
 1.300000E+01   6     0.045000 0.008480   0.16 353.21 136.75 303.24
 1.300000E+01   7     0.063026 0.019787   0.13 207.92  23.89  82.33
 1.400000E+01   1     0.011112 0.017399   0.08 103.78  88.23 194.32
 1.400000E+01   2     0.015206 0.015133   0.15 291.81  17.67 175.15
 1.400000E+01   3     0.021450 0.004609   0.05 355.80  33.92 339.12
 1.400000E+01   4     0.028155 0.013129   0.10  68.47 287.48 349.45
 1.400000E+01   5     0.037094 0.028002   0.16 354.92  62.19  68.62
 1.400000E+01   6     0.045107 0.019542   0.16 352.70 196.89 115.89
 1.400000E+01   7     0.063029 0.019678   0.13 206.85  24.95  47.03
 1.500000E+01   1     0.011113 0.018836   0.09  87.46 112.55  95.78
 1.500000E+01   2     0.015204 0.014859   0.14 285.43  29.60 182.72
 1.500000E+01   3     0.021441 0.011347   0.05 355.71  98.28   2.76
 1.500000E+01   4     0.028151 0.018290   0.11  66.00 269.44 354.61
 1.500000E+01   5     0.037209 0.016607   0.16 354.04  56.22 297.11
 1.500000E+01   6     0.045039 0.017332   0.16 352.10 177.58 339.77
 1.500000E+01   7     0.063043 0.020147   0.13 205.52  26.24  11.51
 1.600000E+01   1     0.011112 0.020186   0.09  72.26 138.10 349.94
 1.600000E+01   2     0.015210 0.013420   0.14 279.03  43.38 191.20
 1.600000E+01   3     0.021450 0.006668   0.06 355.09 310.18 211.48
 1.600000E+01   4     0.028127 0.013999   0.11  63.47 341.26 288.77
 1.600000E+01   5     0.037187 0.014502   0.16 353.24 329.60 170.37
 1.600000E+01   6     0.045057 0.022028   0.16 351.38 150.78 245.23
 1.600000E+01   7     0.063048 0.019359   0.12 204.04  29.85 333.64
 1.700000E+01   1     0.011112 0.021069   0.10  59.94 160.01 252.05
 1.700000E+01   2     0.015207 0.011905   0.14 272.85  56.68 196.27
 1.700000E+01   3     0.021440 0.002282   0.06 354.46 186.90  63.38
 1.700000E+01   4     0.028137 0.011963   0.12  61.09 327.52 291.48
 1.700000E+01   5     0.037167 0.019950   0.16 352.38 301.63  60.83
 1.700000E+01   6     0.045076 0.022954   0.16 350.77 136.93 102.62
 1.700000E+01   7     0.063062 0.019966   0.12 202.77  30.17 299.41
 1.800000E+01   1     0.011111 0.023548   0.11  47.34 177.40 155.28
 1.800000E+01   2     0.015206 0.012096   0.13 265.91  72.01 201.98
 1.800000E+01   3     0.021440 0.014237   0.06 352.65 311.79  13.37
 1.800000E+01   4     0.028147 0.008605   0.12  58.80  14.81 245.15
 1.800000E+01   5     0.037211 0.020132   0.16 351.54 241.65 273.42
 1.800000E+01   6     0.045049 0.018176   0.16 350.19 108.21   5.78
 1.800000E+01   7     0.063041 0.018340   0.12 201.32  31.04 264.87
 1.900000E+01   1     0.011112 0.023564   0.12  37.24 199.18  54.05
 1.900000E+01   2     0.015206 0.009658   0.12 259.56  84.12 209.17
 1.900000E+01   3     0.021445 0.006007   0.06 351.01 329.54  80.24
 1.900000E+01   4     0.028145 0.007237   0.13  56.39 351.94 255.00
 1.900000E+01   5     0.037138 0.028408   0.16 350.62 231.88 143.38
 1.900000E+01   6     0.045099 0.018466   0.16 349.53  89.85 230.68
 1.900000E+01   7     0.063015 0.018946   0.12 199.87  36.21 225.71
 2.000000E+01   1     0.011114 0.025583   0.13  27.15 213.82 320.35
 2.000000E+01   2     0.015207 0.009659   0.12 252.34 100.62 213.07
 2.000000E+01   3     0.021431 0.016855   0.07 348.84 325.85 167.28
 2.000000E+01   4     0.028166 0.015729   0.13  54.38  40.47 199.01
 2.000000E+01   5     0.037250 0.022579   0.15 349.89 181.04 345.54
 2.000000E+01   6     0.045035 0.007394   0.16 348.97  75.71 120.86
 2.000000E+01   7     0.063017 0.019527   0.12 198.80  39.01 188.58
 2.100000E+01   1     0.011112 0.024911   0.14  17.92 231.31 221.48
 2.100000E+01   2     0.015206 0.007789   0.11 245.47 108.61 225.16
 2.100000E+01   3     0.021437 0.015293   0.07 346.42  14.94 203.75
 2.100000E+01   4     0.028174 0.011470   0.14  52.05  86.34 141.75
 2.100000E+01   5     0.037048 0.038033   0.15 349.12 178.70 201.75
 2.100000E+01   6     0.045131 0.013864   0.16 348.34  24.01  21.44
 2.100000E+01   7     0.063029 0.019475   0.12 197.34  39.48 154.05
 2.200000E+01   1     0.011112 0.026947   0.15   9.13 247.13 128.06
 2.200000E+01   2     0.015206 0.006747   0.10 237.62 129.70 223.00
 2.200000E+01   3     0.021435 0.015220   0.07 343.48  23.11 301.08
 2.200000E+01   4     0.028179 0.004478   0.14  49.74  65.46 124.54
 2.200000E+01   5     0.037259 0.009709   0.15 348.62 198.40 359.89
 2.200000E+01   6     0.045000 0.007085   0.16 347.56 135.40 141.13
 2.200000E+01   7     0.063029 0.018142   0.12 195.66  45.64 114.16
 2.300000E+01   1     0.011112 0.026276   0.15   0.24 264.49  25.22
 2.300000E+01   2     0.015208 0.005075   0.10 229.74 138.71 237.09
 2.300000E+01   3     0.021438 0.012046   0.07 340.68  38.34  28.13
 2.300000E+01   4     0.028162 0.008643   0.15  47.72  65.64  90.71
 2.300000E+01   5     0.037146 0.032573   0.15 348.14 165.65 184.81
 2.300000E+01   6     0.045069 0.008182   0.16 347.00   0.12 157.70
 2.300000E+01   7     0.063036 0.018802   0.12 194.57  44.54  81.73
 2.400000E+01   1     0.011112 0.026783   0.16 352.34 279.72 291.39
 2.400000E+01   2     0.015207 0.003453   0.09 221.28 154.81 240.43
 2.400000E+01   3     0.021439 0.012522   0.07 338.02  35.36 127.06
 2.400000E+01   4     0.028155 0.012328   0.15  45.45  58.42  65.91
 2.400000E+01   5     0.037217 0.031864   0.15 347.60 164.73  58.70
 2.400000E+01   6     0.045035 0.006397   0.16 346.30 334.68  28.18
 2.400000E+01   7     0.063056 0.019346   0.12 193.09  48.22  44.98
 2.500000E+01   1     0.011112 0.028476   0.16 343.72 295.42 191.77
 2.500000E+01   2     0.015205 0.002710   0.08 211.59 192.39 226.81
 2.500000E+01   3     0.021441 0.024052   0.07 334.81  65.97 172.15
 2.500000E+01   4     0.028157 0.002325   0.16  43.23 120.87 358.40
 2.500000E+01   5     0.037197 0.027287   0.15 347.07 130.41 238.59
 2.500000E+01   6     0.045056 0.010513   0.16 345.61 259.00 343.87
 2.500000E+01   7     0.063054 0.019349   0.12 191.63  50.05   9.54
 2.600000E+01   1     0.011112 0.027432   0.17 336.19 311.11  97.46
 2.600000E+01   2     0.015207 0.000897   0.07 201.53 201.52 238.44
 2.600000E+01   3     0.021452 0.013691   0.07 331.67  73.86 245.34
 2.600000E+01   4     0.028132 0.010699   0.16  41.31  15.25  94.40
 2.600000E+01   5     0.037141 0.029978   0.15 346.55 119.63 116.37
 2.600000E+01   6     0.045085 0.015292   0.16 345.00 252.45 193.30
 2.600000E+01   7     0.063031 0.018942   0.12 190.23  53.74 332.33
 2.700000E+01   1     0.011114 0.028888   0.17 328.05 324.82   3.94
 2.700000E+01   2     0.015207 0.001379   0.07 189.72 296.33 167.18
 2.700000E+01   3     0.021440 0.025403   0.07 327.98  87.84 308.50
 2.700000E+01   4     0.028156 0.007556   0.16  39.22  78.87  19.16
 2.700000E+01   5     0.037257 0.002946   0.15 346.17 111.83 278.36
 2.700000E+01   6     0.045016 0.010292   0.16 344.36 200.49 123.25
 2.700000E+01   7     0.063009 0.018137   0.12 188.69  53.18 299.57
 2.800000E+01   1     0.011112 0.027540   0.18 320.89 338.92 268.33
 2.800000E+01   2     0.015207 0.001456   0.06 177.38  24.40 103.24
 2.800000E+01   3     0.021431 0.021058   0.07 324.29 113.77  15.65
 2.800000E+01   4     0.028167 0.006962   0.17  37.28 335.30  98.13
 2.800000E+01   5     0.037053 0.026901   0.15 345.72  71.31 148.36
 2.800000E+01   6     0.045149 0.023458   0.16 343.71 220.83 326.19
 2.800000E+01   7     0.063047 0.019204   0.11 187.27  54.02 265.44
 2.900000E+01   1     0.011112 0.028387   0.18 313.00 354.27 175.91
 2.900000E+01   2     0.015205 0.002925   0.06 162.70  44.54 107.73
 2.900000E+01   3     0.021439 0.013291   0.06 320.69 115.18 108.54
 2.900000E+01   4     0.028148 0.009079   0.17  35.07 348.87  69.69
 2.900000E+01   5     0.037280 0.008414   0.14 345.29  78.09 339.19
 2.900000E+01   6     0.045003 0.014823   0.16 343.17 194.74 207.94
 2.900000E+01   7     0.063043 0.018381   0.11 186.08  54.56 231.23
 3.000000E+01   1     0.011111 0.027211   0.18 305.88   8.80  78.10
 3.000000E+01   2     0.015208 0.003817   0.05 147.71  73.05 107.12
 3.000000E+01   3     0.021431 0.016712   0.06 317.08 119.90 208.94
 3.000000E+01   4     0.028160 0.009237   0.17  33.22  41.09 355.55
 3.000000E+01   5     0.037100 0.025118   0.14 345.10 344.88 237.52
 3.000000E+01   6     0.045121 0.025345   0.16 342.44 176.75  96.85
 3.000000E+01   7     0.063025 0.018166   0.11 184.32  60.76 191.74
 3.100000E+01   1     0.011112 0.026548   0.18 298.06  24.61 343.33
 3.100000E+01   2     0.015207 0.006113   0.05 130.89  99.88 108.08
 3.100000E+01   3     0.021432 0.016125   0.06 313.46 129.15 319.56
 3.100000E+01   4     0.028188 0.005444   0.18  31.31  71.74 282.94
 3.100000E+01   5     0.037207 0.010610   0.14 344.86 350.79  94.90
 3.100000E+01   6     0.045022 0.017552   0.16 341.69 176.27 305.54
 3.100000E+01   7     0.063064 0.017096   0.11 182.68  64.58 154.86
 3.200000E+01   1     0.011111 0.027250   0.18 290.69  36.57 253.92
 3.200000E+01   2     0.015207 0.006209   0.05 114.65 114.58 119.64
 3.200000E+01   3     0.021423 0.012243   0.05 309.93 140.68  69.18
 3.200000E+01   4     0.028181 0.012106   0.18  29.34   1.52 306.35
 3.200000E+01   5     0.037229 0.015737   0.14 344.80 234.32 355.53
 3.200000E+01   6     0.045017 0.012049   0.16 341.15 144.71 223.01
 3.200000E+01   7     0.063045 0.018229   0.11 181.68  64.25 121.47
 3.300000E+01   1     0.011112 0.025733   0.18 282.55  55.85 152.17
 3.300000E+01   2     0.015206 0.008541   0.05  97.48 144.60 118.85
 3.300000E+01   3     0.021426 0.011120   0.05 305.96 161.71 176.33
 3.300000E+01   4     0.028185 0.013851   0.18  27.38  21.78 238.58
 3.300000E+01   5     0.037044 0.033070   0.14 344.70 264.47 184.35
 3.300000E+01   6     0.045139 0.021844   0.16 340.42 131.79  87.28
 3.300000E+01   7     0.063033 0.017249   0.11 179.97  68.06  84.10
 3.400000E+01   1     0.011113 0.024954   0.18 274.87  66.18  62.03
 3.400000E+01   2     0.015208 0.008306   0.05  82.91 165.07 123.82
 3.400000E+01   3     0.021426 0.014652   0.04 303.13 184.39 283.32
 3.400000E+01   4     0.028186 0.006102   0.19  25.49  17.74 170.81
 3.400000E+01   5     0.037030 0.030684   0.14 344.58 301.68  35.83
 3.400000E+01   6     0.045166 0.024883   0.16 339.69 146.53 278.31
 3.400000E+01   7     0.063049 0.018259   0.11 178.34  72.22  46.12
 3.500000E+01   1     0.011111 0.023818   0.18 266.39  83.55 321.37
 3.500000E+01   2     0.015207 0.010483   0.06  68.61 189.30 129.27
 3.500000E+01   3     0.021417 0.016334   0.03 299.66 186.74  47.10
 3.500000E+01   4     0.028197 0.012657   0.19  23.60  12.49 123.39
 3.500000E+01   5     0.037228 0.006868   0.14 344.54 274.64 263.12
 3.500000E+01   6     0.045000 0.012715   0.16 339.03 170.42 114.92
 3.500000E+01   7     0.063034 0.018423   0.11 176.91  72.89  11.45
 3.600000E+01   1     0.011112 0.023279   0.18 258.66  98.93 226.08
 3.600000E+01   2     0.015205 0.011369   0.06  56.86 202.84 141.21
 3.600000E+01   3     0.021420 0.013070   0.03 295.77 186.64 170.57
 3.600000E+01   4     0.028187 0.006591   0.19  21.70  40.56  41.03
 3.600000E+01   5     0.037145 0.031298   0.14 344.55 244.00  85.87
 3.600000E+01   6     0.045069 0.015577   0.16 338.38 117.07  52.05
 3.600000E+01   7     0.063043 0.017984   0.11 175.29  75.00 335.11
 3.700000E+01   1     0.011112 0.021582   0.17 249.91 114.52 128.22
 3.700000E+01   2     0.015209 0.012069   0.07  45.40 222.35 145.38
 3.700000E+01   3     0.021418 0.010623   0.02 293.57 217.32 271.91
 3.700000E+01   4     0.028257 0.002848   0.20  19.50 227.79 122.31
 3.700000E+01   5     0.036979 0.019669   0.14 344.80 259.21 339.47
 3.700000E+01   6     0.045115 0.017787   0.16 337.68 122.44 250.07
 3.700000E+01   7     0.063016 0.017160   0.11 173.64  79.95 296.16
 3.800000E+01   1     0.011113 0.019789   0.17 241.85 130.21  28.49
 3.800000E+01   2     0.015207 0.013387   0.07  35.68 239.49 150.73
 3.800000E+01   3     0.021417 0.011010   0.01 292.82 210.05  52.42
 3.800000E+01   4     0.028256 0.015915   0.20  17.67 209.31   5.19
 3.800000E+01   5     0.036954 0.011699   0.14 344.75 243.16 304.62
 3.800000E+01   6     0.045124 0.019304   0.16 337.05 118.09  94.73
 3.800000E+01   7     0.063062 0.018101   0.11 172.10  80.16 262.01
 3.900000E+01   1     0.011111 0.020311   0.17 233.25 146.87 288.53
 3.900000E+01   2     0.015207 0.014294   0.08  26.63 248.37 163.81
 3.900000E+01   3     0.021420 0.009928   0.01 296.32 207.32 182.80
 3.900000E+01   4     0.028235 0.016588   0.20  15.56 295.94 147.58
 3.900000E+01   5     0.037011 0.022524   0.14 345.12 216.31 272.61
 3.900000E+01   6     0.045130 0.017560   0.15 336.49 121.84 293.26
 3.900000E+01   7     0.063052 0.017444   0.11 170.78  81.03 227.03
 4.000000E+01   1     0.011112 0.017122   0.16 224.35 165.97 189.60
 4.000000E+01   2     0.015207 0.015515   0.08  17.42 268.47 163.42
 4.000000E+01   3     0.021410 0.014498   0.00  54.55 114.98 287.12
 4.000000E+01   4     0.028211 0.023190   0.20  13.59 328.28  36.63
 4.000000E+01   5     0.037044 0.029397   0.14 345.40 217.17 173.27
 4.000000E+01   6     0.045122 0.019720   0.15 335.84 129.96 127.15
 4.000000E+01   7     0.063048 0.017238   0.11 169.22  85.77 188.46
 4.100000E+01   1     0.011111 0.017068   0.16 215.21 179.07 101.17
 4.100000E+01   2     0.015209 0.016111   0.09   9.09 276.86 175.12
 4.100000E+01   3     0.021419 0.015336   0.01  81.66  82.22  47.43
 4.100000E+01   4     0.028219 0.014292   0.20  11.95 302.62 352.42
 4.100000E+01   5     0.037009 0.018948   0.14 345.46 248.59  41.31
 4.100000E+01   6     0.045132 0.022617   0.15 335.19 137.24 320.85
 4.100000E+01   7     0.063041 0.016365   0.11 167.63  87.72 152.52
 4.200000E+01   1     0.011111 0.014501   0.15 205.72 199.19 358.79
 4.200000E+01   2     0.015208 0.016589   0.09   0.61 295.09 178.20
 4.200000E+01   3     0.021427 0.009545   0.02  82.55  95.62 156.06
 4.200000E+01   4     0.028166 0.018236   0.21  10.08 356.41 221.68
 4.200000E+01   5     0.037051 0.026856   0.14 345.58 261.98 292.55
 4.200000E+01   6     0.045135 0.024036   0.15 334.55 148.48 150.82
 4.200000E+01   7     0.063036 0.016462   0.11 165.98  94.12 112.07
 4.300000E+01   1     0.011112 0.013586   0.15 195.98 220.11 261.23
 4.300000E+01   2     0.015207 0.017519   0.09 352.66 307.37 180.70
 4.300000E+01   3     0.021410 0.014210   0.03  81.57 123.80 260.55
 4.300000E+01   4     0.028196 0.019388   0.21   8.33  33.55 125.88
 4.300000E+01   5     0.037046 0.020346   0.14 345.56 325.09  96.76
 4.300000E+01   6     0.045155 0.027703   0.15 333.93 173.78 337.26
 4.300000E+01   7     0.063028 0.017719   0.11 164.33  94.35  77.82
 4.400000E+01   1     0.011112 0.011388   0.15 186.20 238.31 166.45
 4.400000E+01   2     0.015207 0.017339   0.09 344.80 319.73 180.30
 4.400000E+01   3     0.021408 0.014471   0.04  77.98 130.82  43.80
 4.400000E+01   4     0.028201 0.016849   0.21   6.59  36.43  75.55
 4.400000E+01   5     0.037188 0.001614   0.14 345.77 246.73  31.49
 4.400000E+01   6     0.045020 0.017496   0.15 333.27 183.82 178.33
 4.400000E+01   7     0.063045 0.017611   0.11 162.81  97.06  40.88
 4.500000E+01   1     0.011113 0.011181   0.14 175.50 264.24  59.98
 4.500000E+01   2     0.015209 0.019100   0.10 336.54 331.97 182.38
 4.500000E+01   3     0.021409 0.011838   0.04  74.64 131.67 188.18
 4.500000E+01   4     0.028187 0.026264   0.21   4.86  31.71  36.36
 4.500000E+01   5     0.037176 0.033636   0.14 346.15 167.73 278.28
 4.500000E+01   6     0.045066 0.004699   0.15 332.63 253.92 341.96
 4.500000E+01   7     0.063026 0.017321   0.11 161.38  98.84   4.17
 4.600000E+01   1     0.011112 0.008855   0.14 165.47 283.88 322.24
 4.600000E+01   2     0.015209 0.018749   0.10 328.94 344.75 180.26
 4.600000E+01   3     0.021425 0.007657   0.05  71.15 144.65 311.01
 4.600000E+01   4     0.028191 0.025325   0.21   3.10  59.22 328.92
 4.600000E+01   5     0.037071 0.029045   0.14 346.24 160.55 166.78
 4.600000E+01   6     0.045112 0.007368   0.15 332.03 271.67 165.50
 4.600000E+01   7     0.063017 0.016715   0.11 159.77 102.96 325.48
 4.700000E+01   1     0.011112 0.008350   0.14 155.29 313.65 213.79
 4.700000E+01   2     0.015207 0.019243   0.10 321.16 356.70 178.16
 4.700000E+01   3     0.021415 0.005623   0.06  67.66 193.53  41.35
 4.700000E+01   4     0.028180 0.018593   0.21   1.37  63.88 282.78
 4.700000E+01   5     0.037066 0.038799   0.14 346.11 161.94  54.19
 4.700000E+01   6     0.045124 0.006978   0.15 331.51 300.77 334.90
 4.700000E+01   7     0.063057 0.017652   0.11 158.22 102.84 290.99
 4.800000E+01   1     0.011112 0.006654   0.14 144.53 343.92 106.43
 4.800000E+01   2     0.015208 0.018915   0.10 313.08  10.64 172.70
 4.800000E+01   3     0.021425 0.008150   0.07  63.74 246.54 129.93
 4.800000E+01   4     0.028143 0.019554   0.21 359.51  69.83 237.87
 4.800000E+01   5     0.037100 0.045219   0.14 346.09 182.09 270.75
 4.800000E+01   6     0.045135 0.005750   0.15 331.05   1.96 117.10
 4.800000E+01   7     0.063068 0.016881   0.11 156.89 102.90 256.06
 4.900000E+01   1     0.011114 0.007333   0.14 134.03   8.32   4.90
 4.900000E+01   2     0.015209 0.019547   0.10 305.11  22.50 168.26
 4.900000E+01   3     0.021435 0.009044   0.08  60.07 269.89 240.88
 4.900000E+01   4     0.028151 0.018582   0.21 357.83  73.66 213.96
 4.900000E+01   5     0.037188 0.019527   0.14 346.33 214.73  72.22
 4.900000E+01   6     0.045031 0.009613   0.15 330.43 173.82 163.16
 4.900000E+01   7     0.063043 0.016887   0.11 155.55 106.19 218.11
 5.000000E+01   1     0.011111 0.006964   0.13 124.00  45.70 246.58
 5.000000E+01   2     0.015210 0.019484   0.10 297.13  38.13 161.78
 5.000000E+01   3     0.021428 0.010138   0.09  56.05 270.31   7.16
 5.000000E+01   4     0.028160 0.020215   0.21 355.99  98.83 161.80
 5.000000E+01   5     0.037042 0.025690   0.14 346.61 279.29 226.78
 5.000000E+01   6     0.045153 0.021328   0.14 329.81 161.69  26.20
 5.000000E+01   7     0.063064 0.016023   0.11 153.85 110.64 178.91
 5.100000E+01   1     0.011111 0.008680   0.13 113.59  71.90 142.93
 5.100000E+01   2     0.015208 0.020240   0.09 288.50  50.79 157.13
 5.100000E+01   3     0.021430 0.009980   0.09  51.95 284.73 125.55
 5.100000E+01   4     0.028148 0.024086   0.21 354.35 120.26 114.14
 5.100000E+01   5     0.037208 0.001958   0.15 346.49  74.68 262.02
 5.100000E+01   6     0.045034 0.013716   0.14 329.18 212.52 198.00
 5.100000E+01   7     0.063059 0.017407   0.11 152.24 113.30 141.52
 5.200000E+01   1     0.011112 0.009650   0.13 102.84 108.42  26.36
 5.200000E+01   2     0.015209 0.018991   0.09 279.24  67.17 151.45
 5.200000E+01   3     0.021426 0.014830   0.10  48.09 303.66 247.22
 5.200000E+01   4     0.028181 0.021830   0.21 352.64 119.05  84.84
 5.200000E+01   5     0.037050 0.027509   0.15 346.54 112.22  67.21
 5.200000E+01   6     0.045159 0.020504   0.14 328.65 261.87   5.33
 5.200000E+01   7     0.063008 0.016805   0.11 150.92 112.98 106.34
 5.300000E+01   1     0.011115 0.009908   0.14  92.90 127.01 289.59
 5.300000E+01   2     0.015209 0.018717   0.09 270.00  78.58 149.00
 5.300000E+01   3     0.021412 0.019256   0.11  43.99 317.77  16.68
 5.300000E+01   4     0.028188 0.022858   0.21 350.94 118.62  43.72
 5.300000E+01   5     0.037093 0.028198   0.15 345.98 152.57 256.03
 5.300000E+01   6     0.045114 0.010941   0.14 328.37 277.54 197.86
 5.300000E+01   7     0.063023 0.017113   0.11 149.42 116.62  67.38
